title,link,description
내성발톱인것같은데 어떤병원에 가야하나요?,https://kin.naver.com/qna/detail.naver?d1id=11&dirId=111607&docId=475876767&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=941&search_sort=0&spq=0,... 지금상태는 엄지발가락을 누르거나 할때정도만 아픕니다.딱히 인터넷처럼 짓물이 나온다거나하진않지만 병원에 가는게 더 좋을것 같아 물어봅니다. 어떤병원에 가면좋을까요? 병원에서는 잘 안해주고 네일샵 가야 관리 해주더라구요
항상 사람이 많은 곳에 있으면 머리가 아픈데 어떤 병원... ,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70108&docId=439703169&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=942&search_sort=0&spq=0,... 평소에 사람이 가까이 있으면 숨을 약간 얕게쉬는 버릇이 있긴한데 이건 제가 의식하고 하는거라 연관이 별로 없는거같기도 하고 아니면 혹시 다른 문제가 있나 싶어서 병원에 가보려고 하는데 내과랑 신경외과중에 어떤곳에... 
어제 오후부터 아픈데 어떤 병원에 가야 할까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70122&docId=196336502&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=943&search_sort=0&spq=0,... 병원에 가서 진료를 받아보고 싶은데 어떤 병원을 가야 하나요? 안녕하십니까? ☜ 어제 오후 4시정도부터 갑자기 생리통처럼 허리와 배가 아팠습니다. 생리가 올 시기는 되지 않았으며 계속적인 통증에 7시 반쯤 아스피린을 먹었고... 
귀 염증난거 어떤 병원 가야하나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=443606878&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=944&search_sort=0&spq=0,귀볼에 몽우리가 생겼는데 커서 병원을 가야할거 같은데 어떤 병원으로 가야하나요..?? 귀걸이 같은것도 안했는데 전부터 계속 생기더라구요… 어떤 건지... 몽오리 크기가? 여드름처럼 보이는 크기 정도?;; 피부과가심 될것 같네요
두통 증상이유가 어떤거고 어떤 병원을 가야할까요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70107&docId=403318331&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=945&search_sort=0&spq=0,... 어떤 과 진료를 받아봐야할까요 두통 증상이유가 어떤거고 어떤 병원을 가야할까요 평소에는 보통 어깨가 결리다 뒷목 ☞ 두통 순서로의 패턴이었는데 최근 갑자기 오른쪽 귀부터 뒷통수를 관통하는 듯한 짜릿한... 
이런 검사는 어떤 병원에서 받을 수 있나요???,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70118&docId=435510262&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=946&search_sort=0&spq=0,Total cytomegalovirus (CMV) antibodies(IGg + IGm) CMV igG igM HTLV-1 HTLV-2 SMN1 Gene 이 검사들은 어떤 병원에서 받을수 있나요? 그리고 이 검사들은 어떤 검사인지 알수 있나요? 여성이면 산부인과 남성이면... 
발가락이 너무 아픈데 어떤 병원에 가야할까요..?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=433944582&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=947&search_sort=0&spq=0,"... 내성발톹이 막 파고드는 그런느낌...? 그래서 만지면 그 아픈 발가락만 붓고 뜨겁고 아파요,, 이럴때 어떤 병원에 가야할지... 도와주세요!! 안녕하세요. 대한의사협회·네이버 지식iN 상담의사 정현화 입니다. 정형외과 진료 받아 보세요."
소변검사 할 수 있는 병원은 어떤 병원인가요? 학교에서... ,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=445954841&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=948&search_sort=0&spq=0,"소변검사 할 수 있는 병원은 어떤 병원인가요? 학교에서 소변검사를 못해서 개인적으로 해야하는데어떤 병원으로 가야 하나요? 소변검사는 일반적으로 내과, 가정의학, 비뇨기과 등 다양한 의료 분야에서 수행할 수 있습니다. 개인적으로... "
허벅지에 멍울이 만져져요. 어떤 병원에 가야할까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=464163605&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=949&search_sort=0&spq=0,"... 든 건 줄 알고 그냥 두었는데 시간이 지나니 볼록 튀어나온 게 눈에 보일 정도가 되었네요. 이 경우 어떤 병원에 가야할까요? 검색해보니 외과가 주로 나오는데, 외과에 방문하는 게 맞나요? 외과에 방문 하셔서 초음파검사 1번 해 보세요"
배가 아프면 어떤병원 가야되나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=466499227&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=950&search_sort=0&spq=0,배가 아프면 무슨 병원을 찾아가야되나요? 내과를 가세요
어떤병원을 가야하나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010104&docId=474442014&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=951&search_sort=0&spq=0,기존 만성위염과 심하진않지만 유전성 빈혈이 있습니다 일단 현재증상은 생리하려면 한참 남았는데도 유방 양쪽에 멍울이 만져지면서 통증이 지속되고있습니다 그리고 전에 몇번그러다가 없어졌었다가 요새 다시 심장이 빨리뜁니다... 
내과와 정신과 중 어떤 병원을 가야할까요? 내시경은... ,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=701&docId=423611853&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=952&search_sort=0&spq=0,"... 제가 어떤 병원에서 진료를 받는 게 맞을까요? 2. 대학병원에 외래 예약을 잡고 내시경을 받으려고 했는데, 그걸 하는 게 의미가 있을까요?? 병원에만 의존하시기 보다 아래 내용을 참고로 운동을 하는 생활을 권유 드립니다. 안내... "
우울증 검사하려면 어떤 병원 가야하나요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70109&docId=449040134&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=953&search_sort=0&spq=0,우울증 걸린 것 같아서 검사 받고 싶은데 어떤 병원을 가야할까요 미성년자인데 부모님한테도 이 사실이 전해지나요? 딱히 알리고 싶지 않아요 근처 아무 정신과 초진 받으시면 됩니다
이런 상처는 어떤 병원을 가야할까요 ?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=438955947&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=954&search_sort=0&spq=0,제가 축구를 하다가 사진같은 상처가 엄지 발가락 밑에 났는데요 어떤 종류의 병원을 가야 치료 할 수 있나요? 통증은 딱히 없는데 너무 검정색이어서 불안해서요 피부과나 외과 가시면됩니다 혹여나 다른 진료가 필요할 수 있으니 가서... 
갱년기 증상인가요? 어떤 병원에 가야하나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70111&docId=396387069&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=955&search_sort=0&spq=0,"... 제가 궁금한건 병원에 가야할것 같은데 어떤 병원을 가야하나요? 가려우니 피부과에 가야할것 같기도 하고...어떤 병원에 가야하는지 좀 알려주세요. 안녕하세요. 피부과전문의 윤상열 입니다. 두드러기, 건조증, 약물 복용, 호르몬... "
다리통증 어떤 병원가야할까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70104&docId=393973893&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=956&search_sort=0&spq=0,... 도대체 어떤 병원을가야합니까.. 의사샘들이 너무 아무렇지않은상태가지고 호들갑이다라는 식으로 진찰하셨는데 10갤이되도록 점점 심해지고 누워도아픈건 문제가있는거아닌가요... 너무무서워요 1.어디가야하며 2.... 
"온몸 근육통, 관절통, 근육열감, 피로감 등등 어떤 병원... ",https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7010103&docId=457336738&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=957&search_sort=0&spq=0,... 이럴경우 어떤 병원에 가야 정확한 진단을 받을수있을까요? 그리고 또 어떤 치료를 받아야하는지 알고 싶습니다. 한의학을 제외하고 양약쪽 병원으로 어디로 가야하는지 알고싶습니다. 그리고 검사 후 보험실비청구도 가능한 부분이... 
어떤 병원을 가야하나요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=7011403&docId=418020182&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=958&search_sort=0&spq=0,... 속이 조금씩 울렁거리더니 갑자기 추워지는거예요 지금 기모후드티를 입고 이불속에 있는데도 춥습니다 지금은 명치쪽은 아프지않고 속이 너무 울렁거리고 너무 춥습니다 어떤 병원을 가야하나요 일단은 근처 내과 진료를 권해드립니다
구순염? 헤르페스? 어떤 병원에 가야하나요??,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70102&docId=447259452&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=959&search_sort=0&spq=0,입술이 엄청 건조해지고 입술 주위에 뭐가 나면서 입술이 붓기까지 하는데 어떤 병원에 가야하나요?? (이비인후과? 피부과?) 알려주세요 ㅠㅠㅠ 입술주변이시면 피부과 가시면됩니다! 참지 마시고 얼른 가보세요 :)
피부가 아픈데 어떤 병원을 가야하는지 모르겠어요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=433516418&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=960&search_sort=0&spq=0,... 떨어져나갈것 처럼 아프다고해요 부위별로 번갈아가며 따뜸거리게 아프다고 하고 가슴도 결린다고하는데 어떤 병원으로 가야할까요 종합 병원 가서 검사 후 상담받았는데도 모른다면 대학 병원에 가서 전체 검사 후 상담받아보세요.
교통사고한방병원 어떤 식으로 치료해요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70308&docId=473830140&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=961&search_sort=0&spq=0,"... 저도 마침 관심이 생기던 터라 주변에 교통사고한방병원 있나 찾아보니까 근처에 있더라구요 궁금한 건 제가 후유증 증상은 처음이라서 그런데 교통사고한방병원에선 어떤 식으로 치료하나요? 안녕하세요, 닥톡-네이버 지식iN... "
저희 엄마가 예전에 어떤 병원에서 주,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70117&docId=400466171&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=962&search_sort=0&spq=0,저희 엄마가 예전에 어떤 병원에서 주사 한 번 맞으시고 나서 갑자기 뇌압이 높아지셨고 그때 이후로 혈압이 높아지셨다가 몇 개월 전부터 정상이 되셨는데요. 백신 맞아도 될까요...? 엄마도 계속 고민하고 계시고 저희 동네 병원장님도... 
목욕하다가 넘어져서 머리를 부딪혔는데 어떤 병원에... ,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70107&docId=448433616&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=963&search_sort=0&spq=0,"정형외과, 신경외과 아니면 종합병원..?? CT나 MRI있는 신경과,신경외과쪽에 방문해보세요 우선 가까운 병원급으로 가셨다가 검사해보시고 특이사항 있으면 큰병원가게 의뢰서 작성 받아서 가보세요"
지루성 두피염 어떤 병원,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70307&docId=389859074&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=964&search_sort=0&spq=0,... 어떤 병원으로 가야하고 동네에 가까운 아무병원이나 가도 괜찮을까요? 꼭 알려주세요ㅠㅠ 안녕하세요. 닥톡-네이버 지식iN 상담한의사 성청목입니다. 지루성두피염으로 걱정이 많으시겠습니다. 피지의 분비가 왕성한 부위에 발병하는... 
성적강박사고는 어떤 병원을 가야하나요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=710&docId=435092612&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=965&search_sort=0&spq=0,안녕하세요 최근 성적강박사고로 힘들어서 병원방문을 하려고하는데요. 병원에도 여러가지종류가있잖아요. 성적강박사고가 있을경우 어떤 병원에 방문해서 치료받는게좋은가요? 참고로 저는 13살입니다. 정신과로 가봐야지요.
건강이 썩 좋지 않은데 어떤 병원에 가야하나 걱정입니다,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=708&docId=467849491&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=966&search_sort=0&spq=0,... 일이 많긴한데 그래도 이렇게 몸에 구멍이 숭숭 날정도는 아니거든요. 나름 멘탈도 강하고 몸이 두개냔 소리 듣는데 요즘은 엄두가 안납니당… 어떤 병원을 가야할까요. 그러면 질문자님은 병원에서 종합 건강검진을 받아야 합니다.
어떤 병원으로 방문해야 하는지,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70119&docId=425388932&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=967&search_sort=0&spq=0,... 통증이 있습니다 참으면서 올릴 수는 있지만 불편함이 있는데 어떤 병원으로 가야할까요? 가정의학과로 가봐도 되나요? 증상으로 보아서는 정형외과를 먼저 가보시는 것이 좋겠습니다 단순히 물리치료만 해주는 곳 말고 좀 더... 
왼쪽 윗가슴 경련은 어떤 병원으로?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70106&docId=403389528&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=968&search_sort=0&spq=0,... 병원을 자주가는 편이 아니라 심장도 의심해야할지 근육에만 초점을 둬야할지 모르는데 이런 경우 어떤 병원을 가나요? +백신 2차 10일 경과 중 운동후에 그런다면 근육통일수도 있어 보입니다 접종전 부터 그랬다면요
어떤 병원을 가야할까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70119&docId=457311544&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=969&search_sort=0&spq=0,"... 이런 통증이 지속된지 약 일주일 정도 되었습니다... 그런데 어떤 병원을 가야할지 몰라서 올려봅니다. 내과, 신경외과 등 추천을 받았는데 어디로 가는게 좋을까요? 신경외과로 가 보시면 될 것 같아요."
이럴경우 어떤 병원에 가는게 옳을까요?,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70108&docId=419257483&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=970&search_sort=0&spq=0,"... 이럴경우 어떤 병원(신경과,이비인후과,가정의학과)에 가는게 현명할까요?그리고 어떤증상을 의심해볼수 있을까요? 두통과 어지럼증의 원인은 많이 있습니다. 뇌경색,뇌출혈,이석증,전정신경염등 원인을 찾아 보아야 하는데 두통과... "
손끝 발끝이 저리면 어떤 병원에 가야할까요,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70103&docId=456170367&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=971&search_sort=0&spq=0,일상생활 속에서 가끔씩 손가락 끝과 발가락 끝이 저리듯이 아프고 피가 안통하는 느낌이 한 번씩 있습니다 힘을주어 야구공이나 돌을 던졌을때는 그 정도가 심하게 나타나는데 혹시 왜 그러는지 이런 경우에는 어떤 병원에 가야하는지... 
벌레한테 물렸는데 어떤 병원을 가야하나요??,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=708&docId=449478030&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=972&search_sort=0&spq=0,"일요일날 모기인지 벌레한테 발목쪽에 물렷는데, 부어서 발목을 움직이면 아프고 멍 든것처럼 누르면 아픈데 어디 병원을 가야할지 모르겠어요ㅜㅜ 알려주시면 내공 100드릴게요 응급상황이 아니라면, 일반적으로 피부과나... "
관절병원 가는 게 나을까요..,https://kin.naver.com/qna/detail.naver?d1id=7&dirId=70119&docId=444043213&qb=7Ja065akIOuzkeybkA==&enc=utf8&section=kin.qna&rank=973&search_sort=0&spq=0,... 그동안 어떤 병원이든 치료에 의존하는 건 안 좋다고 생각해서 잘 안 가고 버텼는데 계속 아파서 걷기 힘든 상황이 되니까 이젠 관절병원에 가야하나 싶어서요.. 일단 무릎이 아프고요 전에 운동을 하다 삐끗한 적이 있는데 좀 낫는가... 
